Feedback_ID,Transaccion_ID,Rating_Producto,Rating_Logistica,Comentario_Texto,Recomienda_Marca,Ticket_Soporte_Abierto,Edad_Cliente,Satisfaccion_NPS,Feedback_ID_Original
FB-9373,TRX-10150,4.0,5.0,Lento,No,1,28,-95.3,FB-9373
FB-9374,TRX-18819,5.0,4.0,Lento,Sí,0,83,-33.9,FB-9374
FB-9375,TRX-17546,5.0,2.0,,Sí,0,48,-88.4,FB-9375
FB-9376,TRX-15176,2.0,1.0,,Maybe,1,61,-8.1,FB-9376
FB-9377,TRX-12370,4.0,1.0,Precio justo,No,1,73,-90.6,FB-9377
FB-9378,TRX-14863,2.0,2.0,Dañado,Maybe,0,36,66.7,FB-9378
FB-9379,TRX-13586,1.0,3.0,Precio justo,,0,49,-6.9,FB-9379
FB-9380,TRX-18189,3.0,1.0,Precio justo,Maybe,0,53,58.6,FB-9380
FB-9381,TRX-17467,2.0,3.0,,Maybe,1,31,-27.2,FB-9381
FB-9382,TRX-12415,2.0,2.0,Dañado,Maybe,0,62,53.6,FB-9382
FB-9383,TRX-19854,2.0,2.0,No volvería,,0,18,-18.9,FB-9383
FB-9384,TRX-14643,2.0,5.0,Lento,Maybe,1,69,34.3,FB-9384
FB-9385,TRX-12389,5.0,2.0,,Sí,0,50,42.6,FB-9385
FB-9386,TRX-10562,3.0,3.0,No volvería,,0,51,20.5,FB-9386
FB-9387,TRX-19812,1.0,4.0,Lento,Maybe,1,33,-89.0,FB-9387
FB-9388,TRX-15245,3.0,1.0,No volvería,No,1,19,-26.6,FB-9388
FB-9389,TRX-15060,2.0,1.0,Lento,No,0,79,55.3,FB-9389
FB-9390,TRX-18230,5.0,5.0,Dañado,Maybe,1,36,84.9,FB-9390
FB-9391,TRX-12022,1.0,4.0,,No,0,32,32.1,FB-9391
FB-9392,TRX-14480,2.0,3.0,Dañado,No,0,33,93.5,FB-9392
FB-9393,TRX-19403,2.0,3.0,,,1,45,-45.1,FB-9393
FB-9394,TRX-17836,4.0,5.0,Dañado,,0,23,-72.7,FB-9394
FB-9395,TRX-13534,3.0,2.0,Excelente,Sí,0,44,-34.4,FB-9395
FB-9396,TRX-18110,3.0,4.0,,,1,56,35.6,FB-9396
FB-9397,TRX-14775,3.0,1.0,,Sí,0,28,-21.9,FB-9397
FB-9398,TRX-16171,4.0,4.0,Lento,Maybe,0,30,31.8,FB-9398
FB-9399,TRX-10963,5.0,5.0,,,0,42,40.4,FB-9399
FB-9400,TRX-15458,5.0,2.0,Dañado,Sí,0,50,22.8,FB-9400
FB-9401,TRX-12501,5.0,4.0,No volvería,,0,58,55.8,FB-9401
FB-9402,TRX-13450,1.0,2.0,Excelente,Maybe,0,54,-53.4,FB-9402
FB-9403,TRX-13687,4.0,4.0,,No,0,31,-78.1,FB-9403
FB-9404,TRX-10861,4.0,1.0,Excelente,No,1,38,-90.3,FB-9404
FB-9405,TRX-12933,5.0,3.0,,Sí,1,60,95.2,FB-9405
FB-9406,TRX-17987,5.0,4.0,Dañado,,0,61,43.6,FB-9406
FB-9407,TRX-16419,5.0,3.0,Precio justo,No,1,59,-52.3,FB-9407
FB-9408,TRX-14900,4.0,3.0,Dañado,,0,44,-4.6,FB-9408
FB-9409,TRX-12608,5.0,3.0,,Maybe,0,50,-87.6,FB-9409
FB-9410,TRX-10353,3.0,5.0,,Maybe,0,48,32.9,FB-9410
FB-9411,TRX-18977,5.0,1.0,,Sí,1,33,93.4,FB-9411
FB-9412,TRX-16427,3.0,3.0,Precio justo,No,1,24,41.2,FB-9412
FB-9413,TRX-15528,2.0,1.0,Dañado,No,0,33,24.5,FB-9413
FB-9414,TRX-16921,2.0,4.0,Lento,Maybe,0,63,84.4,FB-9414
FB-9415,TRX-17756,4.0,1.0,No volvería,Maybe,1,21,2.5,FB-9415
FB-9416,TRX-15706,1.0,2.0,,Sí,0,20,49.0,FB-9416
FB-9417,TRX-16412,2.0,3.0,,Sí,1,36,86.6,FB-9417
FB-9418,TRX-16407,4.0,4.0,,Sí,0,46,29.4,FB-9418
FB-9419,TRX-11176,4.0,3.0,Precio justo,Sí,1,82,5.2,FB-9419
FB-9420,TRX-18648,3.0,3.0,Precio justo,,1,38,16.1,FB-9420
FB-9421,TRX-14637,3.0,4.0,,Maybe,1,72,53.9,FB-9421
FB-9422,TRX-14626,5.0,4.0,Excelente,,0,28,-89.6,FB-9422
FB-9423,TRX-13196,2.0,5.0,Precio justo,Sí,1,53,-34.4,FB-9423
FB-9424,TRX-18978,3.0,5.0,Lento,Maybe,1,56,-89.7,FB-9424
FB-9425,TRX-16451,1.0,5.0,No volvería,No,0,67,57.2,FB-9425
FB-9426,TRX-11594,4.0,1.0,Precio justo,Sí,1,45,83.0,FB-9426
FB-9427,TRX-12144,5.0,2.0,Excelente,Maybe,0,37,-20.1,FB-9427
FB-9428,TRX-15298,3.0,2.0,,No,0,56,-49.6,FB-9428
FB-9429,TRX-19509,3.0,1.0,No volvería,,1,42,-91.9,FB-9429
FB-9430,TRX-10886,3.0,5.0,Precio justo,Sí,1,63,-98.6,FB-9430
FB-9431,TRX-14981,2.0,2.0,Lento,,0,49,9.1,FB-9431
FB-9432,TRX-17496,3.0,5.0,Lento,,0,80,-33.3,FB-9432
FB-9433,TRX-12681,4.0,4.0,No volvería,Sí,1,61,92.8,FB-9433
FB-9434,TRX-19456,3.0,1.0,Excelente,Maybe,1,58,63.5,FB-9434
FB-9435,TRX-12253,1.0,5.0,Lento,Maybe,0,26,-9.8,FB-9435
FB-9436,TRX-17239,3.0,1.0,Dañado,,1,55,-60.3,FB-9436
FB-9437,TRX-17904,5.0,3.0,Dañado,Maybe,1,54,-23.4,FB-9437
FB-9438,TRX-14769,5.0,1.0,Precio justo,Sí,1,59,-85.7,FB-9438
FB-9439,TRX-12372,1.0,1.0,Lento,,0,40,24.5,FB-9439
FB-9440,TRX-13436,5.0,5.0,Dañado,No,1,33,73.0,FB-9440
FB-9441,TRX-13573,2.0,1.0,Precio justo,,1,56,-12.9,FB-9441
FB-9442,TRX-13205,4.0,3.0,Precio justo,Sí,1,71,-3.9,FB-9442
FB-9443,TRX-10149,4.0,4.0,Precio justo,Sí,0,44,87.6,FB-9443
FB-9444,TRX-15934,2.0,2.0,Excelente,Maybe,1,63,-38.1,FB-9444
FB-9445,TRX-19431,5.0,4.0,Precio justo,No,0,63,-79.7,FB-9445
FB-9446,TRX-11670,1.0,1.0,Excelente,Sí,1,37,-86.2,FB-9446
FB-9447,TRX-12418,1.0,3.0,Dañado,,1,62,53.6,FB-9447
FB-9448,TRX-16169,4.0,3.0,Precio justo,Maybe,0,49,-56.3,FB-9448
FB-9449,TRX-16997,1.0,4.0,Dañado,,1,49,99.8,FB-9449
FB-9450,TRX-12756,2.0,5.0,Lento,Sí,1,66,92.6,FB-9450
FB-9451,TRX-10922,4.0,2.0,Excelente,Maybe,0,64,70.8,FB-9451
FB-9452,TRX-11573,3.0,1.0,,Sí,0,57,0.8,FB-9452
FB-9453,TRX-15825,2.0,1.0,,Maybe,0,22,1.6,FB-9453
FB-9454,TRX-17763,2.0,4.0,Dañado,Sí,1,79,86.4,FB-9454
FB-9455,TRX-12943,1.0,3.0,Precio justo,Maybe,0,26,-40.5,FB-9455
FB-9456,TRX-10859,1.0,3.0,Dañado,Sí,1,35,-2.7,FB-9456
FB-9457,TRX-11922,1.0,5.0,Precio justo,,1,63,-19.5,FB-9457
FB-9458,TRX-18444,3.0,2.0,No volvería,,0,18,-28.3,FB-9458
FB-9459,TRX-15545,2.0,1.0,,,1,23,78.4,FB-9459
FB-9460,TRX-19722,5.0,4.0,Excelente,No,1,38,44.9,FB-9460
FB-9461,TRX-17107,4.0,5.0,Lento,No,0,52,88.9,FB-9461
FB-9462,TRX-12434,1.0,2.0,Dañado,Maybe,1,75,-85.6,FB-9462
FB-9463,TRX-16619,1.0,1.0,,No,1,66,65.5,FB-9463
FB-9464,TRX-14014,2.0,2.0,,No,1,31,-34.4,FB-9464
FB-9465,TRX-10556,3.0,1.0,Dañado,Sí,0,23,18.2,FB-9465
FB-9466,TRX-11946,1.0,2.0,No volvería,No,1,37,40.7,FB-9466
FB-9467,TRX-13946,3.0,2.0,Precio justo,No,1,40,-71.7,FB-9467
FB-9468,TRX-16498,3.0,4.0,Lento,No,1,31,49.7,FB-9468
FB-9469,TRX-18005,5.0,5.0,Precio justo,No,1,68,-31.9,FB-9469
FB-9470,TRX-14959,3.0,3.0,Precio justo,Maybe,0,19,-44.3,FB-9470
FB-9471,TRX-19767,5.0,2.0,Dañado,No,0,66,-5.7,FB-9471
FB-9472,TRX-12826,4.0,4.0,Dañado,Maybe,0,24,56.6,FB-9472
FB-9473,TRX-16150,3.0,3.0,Dañado,,0,67,-18.2,FB-9473
FB-9474,TRX-11468,4.0,5.0,,No,1,31,9.0,FB-9474
FB-9475,TRX-17596,3.0,5.0,Excelente,,0,37,-52.3,FB-9475
FB-9476,TRX-16260,5.0,2.0,Excelente,Sí,1,30,-36.4,FB-9476
FB-9477,TRX-14509,5.0,1.0,Dañado,No,0,74,88.3,FB-9477
FB-9478,TRX-17292,4.0,5.0,Precio justo,Sí,0,66,83.8,FB-9478
FB-9479,TRX-16018,2.0,4.0,Lento,,0,84,77.5,FB-9479
FB-9480,TRX-10190,2.0,2.0,Lento,,1,22,-22.3,FB-9480
FB-9481,TRX-11966,2.0,5.0,Precio justo,No,0,70,-94.1,FB-9481
FB-9482,TRX-11910,3.0,2.0,,No,1,69,83.8,FB-9482
FB-9483,TRX-11353,2.0,1.0,,Sí,0,63,-19.8,FB-9483
FB-9484,TRX-11999,4.0,5.0,No volvería,Maybe,0,76,60.7,FB-9484
FB-9485,TRX-18015,2.0,2.0,Precio justo,,0,26,3.1,FB-9485
FB-9486,TRX-18351,4.0,4.0,Lento,,0,70,78.7,FB-9486
FB-9487,TRX-13685,4.0,5.0,No volvería,Sí,0,32,-76.6,FB-9487
FB-9488,TRX-10377,3.0,1.0,,Maybe,0,21,66.0,FB-9488
FB-9489,TRX-19614,5.0,3.0,,Sí,0,51,73.5,FB-9489
FB-9490,TRX-19387,3.0,3.0,No volvería,,1,79,-42.0,FB-9490
FB-9491,TRX-19381,3.0,2.0,Lento,,1,69,25.0,FB-9491
FB-9492,TRX-17856,1.0,5.0,No volvería,No,1,53,-89.0,FB-9492
FB-9493,TRX-14484,2.0,5.0,,Maybe,1,75,-37.3,FB-9493
FB-9494,TRX-11549,2.0,1.0,Excelente,Maybe,0,63,-25.5,FB-9494
FB-9495,TRX-19713,4.0,3.0,Dañado,No,0,54,-81.0,FB-9495
FB-9496,TRX-12967,5.0,4.0,,Maybe,0,83,-13.3,FB-9496
FB-9497,TRX-16290,2.0,3.0,,Sí,1,58,29.6,FB-9497
FB-9498,TRX-17932,2.0,5.0,No volvería,Maybe,1,45,29.8,FB-9498
FB-9499,TRX-17105,5.0,4.0,No volvería,,1,71,-6.0,FB-9499
FB-9500,TRX-14888,3.0,4.0,Excelente,Sí,1,47,-75.3,FB-9500
FB-9501,TRX-19362,2.0,1.0,Excelente,Sí,0,48,-84.2,FB-9501
FB-9502,TRX-12051,1.0,2.0,Precio justo,,0,25,64.5,FB-9502
FB-9503,TRX-11629,2.0,2.0,,No,0,65,11.9,FB-9503
FB-9504,TRX-15328,1.0,1.0,Lento,,0,75,50.0,FB-9504
FB-9505,TRX-11040,3.0,5.0,Precio justo,No,0,21,-93.4,FB-9505
FB-9506,TRX-18806,3.0,5.0,,No,0,35,-11.7,FB-9506
FB-9507,TRX-13029,1.0,2.0,Lento,Sí,1,39,80.8,FB-9507
FB-9508,TRX-16640,4.0,3.0,,Maybe,0,44,41.6,FB-9508
FB-9509,TRX-10323,1.0,1.0,Excelente,Sí,1,49,53.3,FB-9509
FB-9510,TRX-16451,4.0,3.0,Dañado,,1,57,-5.8,FB-9510
FB-9511,TRX-19110,5.0,1.0,Lento,Maybe,1,78,49.0,FB-9511
FB-9512,TRX-18788,5.0,1.0,Lento,Sí,1,53,34.4,FB-9512
FB-9513,TRX-18684,1.0,2.0,Excelente,No,0,27,-73.3,FB-9513
FB-9514,TRX-18004,4.0,2.0,No volvería,No,1,20,-81.8,FB-9514
FB-9515,TRX-11047,3.0,3.0,Precio justo,Sí,1,80,-64.7,FB-9515
FB-9516,TRX-18501,1.0,5.0,Dañado,,0,27,-84.1,FB-9516
FB-9517,TRX-19580,1.0,4.0,,Maybe,0,38,15.6,FB-9517
FB-9518,TRX-18830,4.0,3.0,,Sí,1,55,93.0,FB-9518
FB-9519,TRX-12033,5.0,1.0,Lento,No,0,37,54.7,FB-9519
FB-9520,TRX-13399,3.0,4.0,No volvería,No,0,32,49.1,FB-9520
FB-9521,TRX-11922,4.0,4.0,Excelente,No,1,38,66.0,FB-9521
FB-9522,TRX-12960,4.0,4.0,Lento,,0,36,80.2,FB-9522
FB-9523,TRX-19815,3.0,4.0,No volvería,Maybe,0,25,-39.2,FB-9523
FB-9524,TRX-12948,1.0,4.0,,Sí,1,59,-82.0,FB-9524
FB-9525,TRX-10087,1.0,3.0,Precio justo,Maybe,1,39,50.3,FB-9525
FB-9526,TRX-19088,2.0,2.0,Excelente,Sí,1,34,-14.6,FB-9526
FB-9527,TRX-17327,3.0,2.0,No volvería,,1,29,89.1,FB-9527
FB-9528,TRX-15149,4.0,1.0,,Sí,0,80,86.7,FB-9528
FB-9529,TRX-12015,2.0,5.0,No volvería,No,1,76,94.8,FB-9529
FB-9530,TRX-10641,2.0,3.0,Lento,No,0,65,55.0,FB-9530
FB-9531,TRX-12110,2.0,4.0,,,0,44,22.6,FB-9531
FB-9532,TRX-19422,1.0,2.0,,Maybe,1,81,53.4,FB-9532
FB-9533,TRX-13378,5.0,1.0,,No,1,80,-45.0,FB-9533
FB-9534,TRX-12641,2.0,4.0,Precio justo,Sí,0,60,-99.6,FB-9534
FB-9535,TRX-11438,4.0,1.0,,No,0,45,-7.8,FB-9535
FB-9536,TRX-19215,1.0,4.0,,Sí,0,46,27.9,FB-9536
FB-9537,TRX-14206,5.0,4.0,,Maybe,0,35,67.8,FB-9537
FB-9538,TRX-10573,5.0,2.0,Excelente,No,0,63,-89.8,FB-9538
FB-9539,TRX-11386,2.0,2.0,Excelente,No,1,74,-90.9,FB-9539
FB-9540,TRX-12043,2.0,4.0,Precio justo,Sí,0,27,87.3,FB-9540
FB-9541,TRX-18292,1.0,2.0,Dañado,,0,69,-59.7,FB-9541
FB-9542,TRX-14891,2.0,3.0,Lento,,0,44,37.7,FB-9542
FB-9543,TRX-15956,1.0,4.0,,No,0,35,-70.6,FB-9543
FB-9544,TRX-18919,5.0,2.0,No volvería,Maybe,0,58,80.2,FB-9544
FB-9545,TRX-12811,4.0,1.0,,Maybe,1,70,49.6,FB-9545
FB-9546,TRX-16931,4.0,1.0,Lento,,0,30,-89.1,FB-9546
FB-9547,TRX-10001,3.0,1.0,,No,1,40,-45.6,FB-9547
FB-9548,TRX-14068,3.0,5.0,Precio justo,,0,68,94.0,FB-9548
FB-9549,TRX-14925,3.0,1.0,No volvería,Sí,1,57,69.2,FB-9549
FB-9550,TRX-10756,4.0,1.0,Dañado,Maybe,0,57,-90.5,FB-9550
FB-9551,TRX-18510,2.0,3.0,,,0,67,-38.5,FB-9551
FB-9552,TRX-14807,1.0,3.0,Precio justo,No,1,46,-34.2,FB-9552
FB-9553,TRX-18750,4.0,5.0,Lento,,0,39,-4.1,FB-9553
FB-9554,TRX-17289,3.0,3.0,No volvería,No,1,75,-44.8,FB-9554
FB-9555,TRX-12291,3.0,2.0,Excelente,,1,59,65.9,FB-9555
FB-9556,TRX-19454,2.0,1.0,No volvería,,0,40,-5.8,FB-9556
FB-9557,TRX-18035,3.0,2.0,No volvería,Maybe,1,19,-97.5,FB-9557
FB-9558,TRX-15127,3.0,5.0,Precio justo,,1,57,-22.1,FB-9558
FB-9559,TRX-18563,1.0,2.0,Dañado,Sí,0,43,18.6,FB-9559
FB-9560,TRX-15769,2.0,2.0,No volvería,,1,39,31.9,FB-9560
FB-9561,TRX-19931,5.0,2.0,,No,0,63,-80.7,FB-9561
FB-9562,TRX-18818,5.0,3.0,No volvería,No,0,77,-0.5,FB-9562
FB-9563,TRX-18365,3.0,1.0,,Sí,1,32,-13.9,FB-9563
FB-9564,TRX-13438,3.0,2.0,,Sí,0,64,-64.8,FB-9564
FB-9565,TRX-11622,1.0,4.0,Dañado,No,0,77,-64.0,FB-9565
FB-9566,TRX-10732,5.0,1.0,Dañado,,0,34,94.6,FB-9566
FB-9567,TRX-13884,2.0,1.0,,Sí,1,35,-17.3,FB-9567
FB-9568,TRX-10601,2.0,4.0,No volvería,,1,83,28.1,FB-9568
FB-9569,TRX-13081,4.0,5.0,Excelente,Sí,1,54,-58.8,FB-9569
FB-9570,TRX-12321,4.0,5.0,Excelente,,1,41,91.3,FB-9570
FB-9571,TRX-14910,2.0,1.0,Excelente,Sí,1,32,89.4,FB-9571
FB-9572,TRX-13526,4.0,3.0,Precio justo,No,1,68,58.7,FB-9572
FB-9573,TRX-12198,1.0,5.0,Precio justo,,1,41,-12.8,FB-9573
FB-9574,TRX-19865,3.0,5.0,Excelente,Sí,0,40,-17.0,FB-9574
FB-9575,TRX-19045,2.0,2.0,Excelente,,0,64,78.0,FB-9575
FB-9576,TRX-13539,5.0,2.0,Excelente,Maybe,0,79,73.7,FB-9576
FB-9577,TRX-19695,5.0,5.0,Dañado,Maybe,0,80,84.9,FB-9577
FB-9578,TRX-15882,2.0,3.0,,Sí,0,29,-45.4,FB-9578
FB-9579,TRX-14544,4.0,2.0,Lento,Maybe,1,27,32.4,FB-9579
FB-9580,TRX-12105,4.0,3.0,Precio justo,Sí,0,72,34.4,FB-9580
FB-9581,TRX-16914,2.0,1.0,,Sí,0,62,-28.0,FB-9581
FB-9582,TRX-11218,2.0,3.0,Precio justo,Maybe,0,54,-81.1,FB-9582
FB-9583,TRX-19008,2.0,2.0,Precio justo,No,1,26,-79.1,FB-9583
FB-9584,TRX-14177,1.0,4.0,Lento,Sí,0,73,68.6,FB-9584
FB-9585,TRX-14270,5.0,3.0,No volvería,Sí,1,66,-31.7,FB-9585
FB-9586,TRX-16255,1.0,5.0,Precio justo,Maybe,0,83,78.1,FB-9586
FB-9587,TRX-12675,1.0,3.0,No volvería,,1,75,-42.7,FB-9587
FB-9588,TRX-16554,3.0,3.0,Dañado,Maybe,0,70,-59.5,FB-9588
FB-9589,TRX-17472,1.0,3.0,,Sí,1,40,-21.4,FB-9589
FB-9590,TRX-11364,5.0,5.0,Excelente,,0,29,44.8,FB-9590
FB-9591,TRX-14164,4.0,3.0,Excelente,,0,46,24.0,FB-9591
FB-9592,TRX-16968,5.0,4.0,Dañado,Maybe,1,44,-70.0,FB-9592
FB-9593,TRX-12346,2.0,5.0,Excelente,,1,37,96.2,FB-9593
FB-9594,TRX-18780,2.0,4.0,Dañado,No,1,71,95.7,FB-9594
FB-9595,TRX-13338,2.0,4.0,Excelente,No,1,65,-45.6,FB-9595
FB-9596,TRX-11156,1.0,4.0,Dañado,No,1,73,6.0,FB-9596
FB-9597,TRX-14413,3.0,5.0,Dañado,Sí,1,39,-54.5,FB-9597
FB-9598,TRX-13156,4.0,2.0,Excelente,Maybe,0,40,98.4,FB-9598
FB-9599,TRX-16097,1.0,5.0,No volvería,Maybe,0,51,-30.3,FB-9599
FB-9600,TRX-19234,2.0,3.0,Precio justo,Sí,1,50,80.4,FB-9600
FB-9601,TRX-18379,5.0,4.0,Precio justo,Sí,1,21,-14.2,FB-9601
FB-9602,TRX-19911,2.0,3.0,,Maybe,0,33,43.2,FB-9602
FB-9603,TRX-12687,5.0,4.0,Lento,Sí,0,45,81.1,FB-9603
FB-9604,TRX-16876,4.0,4.0,,Maybe,0,39,24.2,FB-9604
FB-9605,TRX-12514,2.0,3.0,,,1,25,-53.8,FB-9605
FB-9606,TRX-15183,4.0,1.0,Lento,,0,70,59.5,FB-9606
FB-9607,TRX-17104,2.0,4.0,Excelente,,0,26,81.8,FB-9607
FB-9608,TRX-16208,2.0,1.0,Precio justo,Maybe,1,59,-82.2,FB-9608
FB-9609,TRX-10424,5.0,5.0,,Sí,0,71,-25.3,FB-9609
FB-9610,TRX-19889,3.0,4.0,Lento,Sí,1,42,98.5,FB-9610
FB-9611,TRX-14055,5.0,4.0,Precio justo,Sí,0,27,30.4,FB-9611
FB-9612,TRX-11270,1.0,5.0,,Sí,1,29,-65.2,FB-9612
FB-9613,TRX-14425,4.0,3.0,Dañado,Sí,1,25,68.6,FB-9613
FB-9614,TRX-12041,4.0,3.0,No volvería,Sí,0,18,-5.8,FB-9614
FB-9615,TRX-18707,3.0,1.0,Dañado,Maybe,0,42,72.4,FB-9615
FB-9616,TRX-11802,2.0,5.0,Lento,No,1,62,52.7,FB-9616
FB-9617,TRX-18984,4.0,4.0,Lento,Sí,1,64,44.4,FB-9617
FB-9618,TRX-16664,3.0,1.0,Excelente,Maybe,0,28,-46.0,FB-9618
FB-9619,TRX-11080,1.0,3.0,No volvería,Maybe,1,79,11.7,FB-9619
FB-9620,TRX-15396,4.0,4.0,,Maybe,1,53,71.1,FB-9620
FB-9621,TRX-11457,1.0,3.0,,Maybe,0,57,70.8,FB-9621
FB-9622,TRX-15944,5.0,1.0,,Sí,1,22,-65.9,FB-9622
FB-9623,TRX-15464,4.0,3.0,No volvería,,0,74,-19.8,FB-9623
FB-9624,TRX-14476,4.0,3.0,Precio justo,,0,33,-8.0,FB-9624
FB-9625,TRX-12397,2.0,5.0,Excelente,Maybe,0,28,-3.8,FB-9625
FB-9626,TRX-13698,1.0,1.0,No volvería,No,0,71,-8.4,FB-9626
FB-9627,TRX-14483,5.0,4.0,Lento,Sí,1,49,-80.8,FB-9627
FB-9628,TRX-10161,3.0,3.0,Dañado,No,1,67,80.7,FB-9628
FB-9629,TRX-11604,5.0,3.0,Dañado,,1,79,56.3,FB-9629
FB-9630,TRX-16179,4.0,2.0,,No,1,24,-13.7,FB-9630
FB-9631,TRX-13640,1.0,1.0,,Maybe,1,77,90.3,FB-9631
FB-9632,TRX-16203,4.0,1.0,No volvería,No,1,56,8.3,FB-9632
FB-9633,TRX-11720,3.0,4.0,Dañado,Sí,1,68,-88.4,FB-9633
FB-9634,TRX-12023,3.0,5.0,Lento,Maybe,1,24,-11.4,FB-9634
FB-9635,TRX-12879,4.0,4.0,,Sí,0,56,-58.7,FB-9635
FB-9636,TRX-18625,4.0,1.0,Precio justo,,0,53,99.6,FB-9636
FB-9637,TRX-15022,4.0,3.0,Lento,,1,29,-75.2,FB-9637
FB-9638,TRX-19647,1.0,5.0,,Sí,0,70,-38.8,FB-9638
FB-9639,TRX-18021,2.0,5.0,No volvería,No,0,78,35.7,FB-9639
FB-9640,TRX-11565,3.0,1.0,,No,0,40,-55.3,FB-9640
FB-9641,TRX-18666,1.0,1.0,,Sí,1,40,-77.6,FB-9641
FB-9642,TRX-15716,3.0,4.0,,Maybe,1,46,-22.8,FB-9642
FB-9643,TRX-19374,4.0,2.0,Lento,Sí,1,67,79.1,FB-9643
FB-9644,TRX-14620,3.0,1.0,Lento,No,1,41,15.4,FB-9644
FB-9645,TRX-19036,5.0,1.0,Dañado,,1,39,49.1,FB-9645
FB-9646,TRX-14440,3.0,4.0,,,1,29,-43.0,FB-9646
FB-9647,TRX-19952,5.0,1.0,Precio justo,Sí,0,82,78.6,FB-9647
FB-9648,TRX-11623,1.0,4.0,,No,0,47,12.2,FB-9648
FB-9649,TRX-10785,1.0,1.0,Excelente,,1,53,-29.2,FB-9649
FB-9650,TRX-12797,3.0,3.0,No volvería,Sí,1,59,31.0,FB-9650
FB-9651,TRX-15210,5.0,1.0,No volvería,No,1,41,-18.6,FB-9651
FB-9652,TRX-16382,3.0,2.0,Lento,Sí,0,56,-44.6,FB-9652
FB-9653,TRX-12960,1.0,5.0,Dañado,,0,55,53.4,FB-9653
FB-9654,TRX-15655,3.0,4.0,Dañado,No,1,49,-78.5,FB-9654
FB-9655,TRX-18711,2.0,2.0,No volvería,Maybe,0,75,32.8,FB-9655
FB-9656,TRX-19038,2.0,4.0,,,0,71,5.1,FB-9656
FB-9657,TRX-19742,5.0,2.0,Excelente,Maybe,0,49,2.7,FB-9657
FB-9658,TRX-16597,5.0,4.0,Excelente,,1,27,-31.5,FB-9658
FB-9659,TRX-17812,3.0,4.0,Precio justo,Maybe,0,74,-45.0,FB-9659
FB-9660,TRX-19704,2.0,5.0,Lento,Maybe,0,47,38.1,FB-9660
FB-9661,TRX-12090,2.0,1.0,No volvería,Sí,1,70,62.2,FB-9661
FB-9662,TRX-14244,5.0,4.0,,Sí,0,65,-22.8,FB-9662
FB-9663,TRX-10155,4.0,4.0,Excelente,No,0,60,-71.2,FB-9663
FB-9664,TRX-18414,3.0,5.0,,Sí,1,18,-95.7,FB-9664
FB-9665,TRX-12547,3.0,4.0,Excelente,Sí,1,56,16.0,FB-9665
FB-9666,TRX-12070,1.0,4.0,Dañado,No,0,29,-50.0,FB-9666
FB-9667,TRX-12337,5.0,3.0,Precio justo,Sí,0,67,-17.4,FB-9667
FB-9668,TRX-16206,1.0,3.0,No volvería,,1,26,11.5,FB-9668
FB-9669,TRX-19298,4.0,3.0,Precio justo,Maybe,1,66,44.7,FB-9669
FB-9670,TRX-14380,1.0,5.0,Excelente,Maybe,0,21,-15.3,FB-9670
FB-9671,TRX-10866,4.0,4.0,Precio justo,Sí,0,41,40.5,FB-9671
FB-9672,TRX-16064,1.0,5.0,,Sí,1,77,82.7,FB-9672
FB-9673,TRX-14081,5.0,5.0,Excelente,No,0,45,-44.5,FB-9673
FB-9674,TRX-19972,4.0,2.0,,Sí,1,69,39.4,FB-9674
FB-9675,TRX-16852,3.0,1.0,Dañado,,0,37,-39.2,FB-9675
FB-9676,TRX-17500,5.0,2.0,,Maybe,1,80,-86.4,FB-9676
FB-9677,TRX-12999,5.0,1.0,Lento,No,1,47,-83.4,FB-9677
FB-9678,TRX-17191,2.0,2.0,,No,1,84,40.5,FB-9678
FB-9679,TRX-15799,3.0,4.0,No volvería,No,0,36,-70.1,FB-9679
FB-9680,TRX-17678,1.0,5.0,Lento,Sí,0,38,99.3,FB-9680
FB-9681,TRX-18228,5.0,2.0,Precio justo,Sí,1,57,8.7,FB-9681
FB-9682,TRX-14699,1.0,2.0,Excelente,Sí,0,38,-37.5,FB-9682
FB-9683,TRX-14519,5.0,4.0,Lento,No,1,72,21.0,FB-9683
FB-9684,TRX-17008,3.0,5.0,Dañado,No,0,50,-82.0,FB-9684
FB-9685,TRX-18529,5.0,1.0,,Maybe,1,55,-89.4,FB-9685
FB-9686,TRX-13748,1.0,2.0,,Maybe,0,26,7.4,FB-9686
FB-9687,TRX-15000,1.0,1.0,Precio justo,Sí,1,67,-64.1,FB-9687
FB-9688,TRX-11424,3.0,3.0,Precio justo,Sí,1,49,-85.5,FB-9688
FB-9689,TRX-15007,1.0,2.0,,Maybe,1,58,25.6,FB-9689
FB-9690,TRX-16660,4.0,5.0,Lento,,0,40,-10.2,FB-9690
FB-9691,TRX-15123,5.0,3.0,Precio justo,Maybe,1,59,-0.6,FB-9691
FB-9692,TRX-11476,4.0,3.0,No volvería,Sí,1,33,52.9,FB-9692
FB-9693,TRX-11302,2.0,2.0,Lento,Sí,0,38,37.6,FB-9693
FB-9694,TRX-11256,2.0,2.0,Lento,Sí,0,80,61.1,FB-9694
FB-9695,TRX-13932,5.0,3.0,,Sí,1,31,-82.3,FB-9695
FB-9696,TRX-11534,1.0,2.0,Dañado,Maybe,0,64,-83.5,FB-9696
FB-9697,TRX-12705,3.0,5.0,,Sí,1,59,15.4,FB-9697
FB-9698,TRX-19425,2.0,5.0,Precio justo,Sí,1,45,84.6,FB-9698
